speaker,speech,document
Andrej Karpathy,"My impression of it honestly, is there's a lot of low hanging fruit.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"I mean, just that's what I it's not my impression, it's not","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,what you have.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah, that's my impression as well.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,But it feels like maybe you're seeing the the tip of the iceberg.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Maybe the number of bots is in like the trillions.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"And you have to like, just it's a constant assault of bots.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"And you Yeah, I don't know.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"You have to assume in that case, because the bots I'm seeing are pretty, like obvious, I can write a few lines of code that catch these bots.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"I mean, definitely, there's a lot of low hanging fruit.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"But I will say I agree that if you are a sophisticated actor, you could probably create a pretty good bar right now.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"You know, using tools like GPS, because it's a language model, you can generate faces that look quite good now.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And you can do this at scale.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And so I think it's quite possible, it's going to be hard to defend.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,There was a Google engineer that claimed that the lambda was essential.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Do you think there's any inkling of truth to what he felt?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"And more importantly, to me, at least, do you think language models will achieve sentience or the illusion of sentience?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,soonish?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,Ish?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Yeah, to me, it's a little bit of a canary in the coal mine kind of moment, honestly, a little bit, because so this engineer spoke to like a chatbot at Google, and became convinced that this bot is sentient, asked us some existential philosophical question and gave like reasonable answers and looked real, and, and so on.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So to me, it's a he was he was, he wasn't sufficiently trying to stress the system, I think and exposing the truth of it, as it is today.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,But I think this will be increasingly harder over time.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So yeah, I think more and more people will basically become Yeah, I think more and more, there will be more people like that.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,Over time.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"As this gets better,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,like forming emotional connection to an AI.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"It's perfectly plausible, in","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"my mind, I think these AIs are actually quite good at human human connection, human emotion, a ton of text on the internet is about humans and connection and love and so on.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So I think they have a very good understanding in some, in some sense of, of how people speak to each other about this.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And they're very capable of creating a lot of that kind of text.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,The there's a lot of like sci fi from 50s and 60s that imagined AI is in a very different way.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"They are calculating coal Vulcan like machines, that's not what we're getting today, we're getting pretty emotional AI, that actually are very competent and capable of generating, you know, plausible sounding text with respect to all of these topics.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"See, I'm","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"really hopeful about AI systems that are like companions that help you grow, develop as a human being, help you maximize long term happiness.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"But I'm also very worried about AI systems that figure out from the internet, that humans get attracted to drama.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,So these would just be like shit talking to you guys.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,That just constant Did you hear?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Like, they'll do gossip?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,They'll do.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"They'll try to plant seeds of suspicion to other humans that you love and trust, and just kind of mess with people in you know, because because that's going to get a lot of attention to drama, maximize drama, on the path to maximizing engagement, and as humans will feed into that machine.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Yeah.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,And get it'd be a giant drama shitstorm.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,So I'm worried about that.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"So is the objective function really defines the way that human civilization progresses with AI, isn't it?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"I think right now, at least today, they're not sort of, it's not correct to really think of them as goal seeking agents that want to do something, they have no long term memory or anything, they it's literally a good approximation of it is, you get 1000 words, and you're trying to predict the 1,001st.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And then you continue feeding it in, and you are free to prompt it in whatever way you want.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So in text, so you say, Okay, you are a psychologist, and you are very good, and you love humans.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And here's a conversation between you and another human, human, Colin something, you something.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And then it just continues the pattern.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And suddenly, you're having a conversation with a fake psychologist who's like trying to help you.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And so it's still kind of like an aroma of a tool is a people can prompt it an arbitrary waste, and it can create really incredible text.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"But it doesn't have long term goals over long periods of time, it doesn't try to sort of doesn't look that way right now.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,But you can do short term goals that have long term effects.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"So if my prompting, short term goal is to get onto a capacitor respond to me on Twitter, when I like, I think AI might that's the goal, but you might figure out the talking shit to you, it would be the best in a highly sophisticated, interesting way.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"And then you build up a relationship when you respond once and then it like, over time, it gets to not be sophisticated and just like, just talk shit.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Okay, maybe you won't get to Andre, but it might get to another celebrity and might get into other big accounts.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,And then it'll just so with just that simple goal.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Get them to respond.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah, maximize the probability of actual response.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah, I","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"mean, you could prompt a powerful model like this with their its opinion about how to do any possible thing you interested in it.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,So they will just they're kind of on track to become these Oracle's I could sort of think of it that way.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,They are.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Oracle's currently is just text, but they will have calculators, they will have access to Google search, they will have all kinds of gadgets and gizmos, they will be able to operate the internet and find different information.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And yeah, in some sense, that's kind of like currently what it looks like in terms of the development, do you think it'll","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"be an improvement eventually over what Google is for access to human knowledge, like, it'll be a more effective search engine to access human knowledge.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I think there's definite scope and building a better search engine today.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And I think Google, they have all the tools, all the people, they have everything, they need all the puzzle pieces, they have people training transformers, at scale, they have all the data.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,It's just not obviously they are capable as an organization to innovate on their search engine right now.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And if they don't, someone else will, there's absolute scope for building a significantly better search engine built on these tools","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"is so interesting, a large company, where the search, there's already an infrastructure, it works as brings out a lot of money.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,So where structurally inside a company is their motivation to pivot.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah, to say, we're going to build a new search engine.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Yep.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,That's hard.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"It's usually going to come from a startup, right?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"That's, that would be Yeah, or some other common more competent organization.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So currently, for example, maybe being has another shot at it, you know, as an","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"NGO, Microsoft ventures were talking offline.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
